url,label
https://hse-login-verify-account-8.login-verify-account.example.bad/restore?email=user@example.com,1
https://paypal.com@secure-update-login-user.example.com.evil.bad/free/login,1
http://docs.github.com/learn/security,0
https://evil-login.bad/unlock/limited,1
https://npmjs.com/login,0
https://www.sberbank.ru/download?page=10&lang=ru,0
http://xn--paypa1-37.example/secure/update,1
https://www.npmjs.com/support,0
https://www.vk.com/news,0
https://rb.gy/payment-urgent-230,1
http://115.173.232.103/wallet/verify?payment=1,1
https://www.medium.com/,0
http://20.161.158.132/wallet/verify?payment=1,1
https://sberbank-login-verify-account-8.login-verify-account.example.bad/secure/update,1
https://kaggle.com/update,0
http://xn--sberbnk-16.example/session,1
https://www.tinkoff.ru/profile,0
https://edu.hse.ru/support,0
https://sberbank-login-verify-account-8.secure-login-example.bad/restore?email=user@example.com,1
http://107.183.151.180/secure/update,1
https://wikipedia.org/billing,0
http://gosuslugi.ru/privacy?ref=125,0
https://www.numpy.org/profile,0
https://signin-confirm-payment.example.org/account/verify?user=client,1
https://sberbank.ru@login-verify-account.example.bad/account,1
https://hse.ru/support,0
https://t.co/wallet-confirm-232,1
http://edu.hse.ru/privacy?ref=113,0
http://google.com/news?ref=150,0
https://bonus-gift-prize.example.net/account/verify?user=client,1
https://sberbank-login-verify-account-2.signin-confirm-payment.example.org/unlock/limited,1
https://microsoft-login-verify-account-9.xn--paypa1-l2a.example/confirm,1
https://pypi.org/learn/security?page=8&lang=ru,0
http://xn--sberbnk-12.example/wallet/verify?payment=1,1
http://yandex.ru/update,0
https://www.sberbank.ru/help,0
https://cutt.ly/payment-urgent-139,1
https://rb.gy/payment-urgent-116,1
https://vk.com/billing,0
https://signin-confirm-payment.example.org/account,1
http://matplotlib.org/search?q=phishing,0
https://www.scikit-learn.org/billing?ref=252,0
http://edu.hse.ru/mail/u/0/,0
http://xn--paypa1-29.example/secure/update,1
http://94.75.1.71/unlock/limited,1
http://xn--gogle-19.example/signin/payment,1
http://145.187.203.81/bank/secure/urgent,1
https://hse.ru@secure-login-example.bad/billing/confirm,1
https://bit.ly/verify-bank-account-212,1
https://paypal-login-verify-account-2.paypal.com.security-update-login.bad/password/reset,1
http://gosuslugi.ru/learn/security?page=8&lang=ru,0
http://xn--gogle-65.example/login/verify,1
https://wallet-payment-confirm.example.invalid/login/verify,1
https://signin-confirm-payment.example.org/confirm,1
https://www.stackoverflow.com/verify-email,0
http://pandas.pydata.org/security,0
http://flask.palletsprojects.com/,0
https://tinkoff.ru/questions/12345,0
https://www.habr.com/support,0
https://signin-confirm-payment.example.org/bank/secure/urgent,1
https://hse-login-verify-account-7.signin-confirm-payment.example.org/account/verify?user=client,1
https://www.yandex.ru/verify-email?ref=48,0
https://cutt.ly/login-secure-update-80,1
https://microsoft-login-verify-account-12.signin-confirm-payment.example.org/wallet/verify?payment=1,1
http://www.hse.ru/profile,0
https://www.coursera.org/docs?page=10&lang=ru,0
https://signin-confirm-payment.example.org/unlock/limited,1
https://coursera.org/docs?ref=57,0
http://xn--gogle-41.example/billing/confirm,1
http://xn--gogle-22.example/password/reset,1
http://192.168.10.20/login/verify,1
http://www.hse.ru/security?ref=155,0
http://xn--gogle-6.example/session,1
http://python.org/profile,0
https://microsoft-login-verify-account-5.test-phishing.local/password/reset,1
https://bit.ly/payment-urgent-200,1
https://bit.ly/login-secure-update-222,1
https://attacker.bad/password/reset,1
https://gitlab.com/download,0
https://cloudflare.com/login,0
https://limited-urgent-bank-secure-login.example.info/unlock/limited,1
https://t.co/verify-bank-account-188,1
http://xn--gogle-30.example/confirm,1
https://bank.com@wallet-payment-confirm.example.invalid/account,1
https://www.yandex.ru/security?ref=85,0
https://example.com@evil-login.bad/secure/update,1
http://numpy.org/profile,0
https://signin-confirm-payment.example.org/restore?email=user@example.com,1
http://numpy.org/download?page=13&lang=ru,0
https://bank.com@limited-urgent-bank-secure-login.example.info/account,1
http://xn--gogle-49.example/billing/confirm,1
https://google.com@xn--paypa1-l2a.example/account/verify?user=client,1
https://wallet-payment-confirm.example.invalid/billing/confirm,1
https://support.mozilla.org/verify-email,0
https://paypal.com.security-update-login.bad/account/verify?user=client,1
https://paypal-login-verify-account-5.bonus-gift-prize.example.net/password/reset,1
https://tinyurl.com/wallet-confirm-240,1
https://paypal-login-verify-account-7.attacker.bad/unlock/limited,1
https://www.numpy.org/search?q=phishing?ref=66,0
http://tinkoff.ru/,0
http://64.174.248.50/session,1
http://coursera.org/help?page=5&lang=ru,0
https://nalog.gov.ru/learn/security,0
https://www.hse.ru/learn/security,0
https://mail.google.com/news,0
https://google-login-verify-account-6.signin-confirm-payment.example.org/account,1
https://www.edu.hse.ru/api/reference,0
http://docs.github.com/account/settings?ref=257,0
https://paypal.com@wallet-payment-confirm.example.invalid/account/verify?user=client,1
https://sberbank-login-verify-account-17.test-phishing.local/confirm,1
https://github.com/privacy,0
https://sberbank.ru@limited-urgent-bank-secure-login.example.info/signin/payment,1
https://hse-login-verify-account-7.paypal.com.security-update-login.bad/signin/payment,1
http://support.mozilla.org/api/reference,0
http://www.hse.ru/api/reference,0
https://google-login-verify-account-2.wallet-payment-confirm.example.invalid/billing/confirm,1
https://microsoft-login-verify-account-14.login-verify-account.example.bad/account/verify?user=client,1
https://cutt.ly/verify-bank-account-201,1
https://www.hse.ru/password/reset?page=16&lang=ru,0
https://www.stackoverflow.com/account/settings?ref=137,0
http://30.195.123.128/account,1
http://203.58.176.111/account/verify?user=client,1
https://google.com@free-gift-wallet-login.example.org/account,1
https://www.kaggle.com/mail/u/0/?page=7&lang=ru,0
https://microsoft-login-verify-account-5.paypal.com.security-update-login.bad/login/verify,1
https://www.gitlab.com/learn/security,0
https://cutt.ly/login-secure-update-234,1
https://limited-urgent-bank-secure-login.example.info/signin/payment,1
http://flask.palletsprojects.com/billing,0
http://152.30.168.172/account/verify?user=client,1
https://test-phishing.local/account,1
http://mail.google.com/questions/12345?ref=16,0
https://docs.github.com/update,0
http://54.78.38.46/signin/payment,1
https://paypal-login-verify-account-9.wallet-payment-confirm.example.invalid/billing/confirm,1
https://scikit-learn.org/login?page=16&lang=ru,0
https://gitlab.com/profile?page=13&lang=ru,0
https://hse.ru@limited-urgent-bank-secure-login.example.info/billing/confirm,1
https://www.edu.hse.ru/mail/u/0/?ref=58,0
https://habr.com/security,0
https://habr.com/questions/12345?page=11&lang=ru,0
https://developer.chrome.com/docs/extensions/,0
http://xn--gogle-15.example/session,1
https://www.habr.com/security?ref=140,0
https://www.wikipedia.org/questions/12345,0
https://tinyurl.com/wallet-confirm-46,1
https://vk.com/api/reference?page=16&lang=ru,0
http://kaggle.com/api/reference,0
https://microsoft-login-verify-account-13.bonus-gift-prize.example.net/password/reset,1
https://tinkoff.ru/support,0
http://developer.chrome.com/?ref=176,0
http://xn--paypa1-39.example/account/verify?user=client,1
https://google.com/privacy?ref=103,0
https://bank.com@account-restore-limited.example.invalid/account/verify?user=client,1
https://tinkoff.ru/security?ref=233,0
http://habr.com/news?ref=259,0
https://bbc.com/search?q=phishing?ref=198,0
http://example.com/questions/12345?page=2&lang=ru,0
https://owasp.org/docs?page=1&lang=ru,0
http://xn--paypa1-32.example/wallet/verify?payment=1,1
https://www.example.com/download?ref=151,0
https://bank.com@signin-confirm-payment.example.org/login/verify,1
https://bank.com@account-restore-limited.example.invalid/restore?email=user@example.com,1
https://google.com@paypal.com.security-update-login.bad/account,1
http://www.hse.ru/,0
http://xn--paypa1-82.example/login/verify,1
https://mail.google.com/questions/12345,0
http://xn--paypa1-55.example/password/reset,1
http://29.58.99.232/signin/payment,1
https://www.mozilla.org/support?ref=162,0
https://docs.python.org/privacy,0
http://telegram.org/download?page=1&lang=ru,0
http://stackoverflow.com/mail/u/0/?page=7&lang=ru,0
https://tinyurl.com/verify-bank-account-56,1
https://www.sberbank.ru/billing?page=6&lang=ru,0
https://secure-login-example.bad/password/reset,1
https://www.owasp.org/support,0
https://yandex.ru/update?page=5&lang=ru,0
https://cloudflare.com/questions/12345?ref=62,0
https://www.matplotlib.org/mail/u/0/,0
http://xn--sberbnk-8.example/password/reset,1
https://coursera.org/,0
http://xn--gogle-45.example/billing/confirm,1
https://limited-urgent-bank-secure-login.example.info/wallet/verify?payment=1,1
https://cloudflare.com/verify-email?page=14&lang=ru,0
https://sberbank.ru@free-gift-wallet-login.example.org/account,1
https://medium.com/account/settings?ref=44,0
https://google.com@bonus-gift-prize.example.net/session,1
http://xn--sberbnk-4.example/confirm,1
https://www.google.com/privacy,0
http://79.230.75.213/wallet/verify?payment=1,1
https://python.org/help,0
http://28.231.88.231/restore?email=user@example.com,1
http://telegram.org/password/reset,0
https://www.cloudflare.com/?ref=154,0
https://pypi.org/profile?page=12&lang=ru,0
http://xn--paypa1-51.example/password/reset,1
https://www.support.mozilla.org/docs?page=0&lang=ru,0
https://developer.chrome.com/update,0
https://www.wikipedia.org/help?ref=236,0
http://xn--gogle-26.example/login/verify,1
https://developer.chrome.com/account/settings,0
https://www.apple.com/account/settings,0
https://sberbank-login-verify-account-7.bank-update.verify-account-login.example.net/secure/update,1
https://pypi.org/profile?ref=20,0
http://xn--paypa1-95.example/billing/confirm,1
https://bank-update.verify-account-login.example.net/unlock/limited,1
https://flask.palletsprojects.com/support,0
http://vk.com/account/settings,0
http://python.org/account/settings?ref=204,0
https://google-login-verify-account-17.login-verify-account.example.bad/password/reset,1
http://www.hse.ru/docs,0
https://www.support.mozilla.org/update,0
https://www.medium.com/mail/u/0/,0
https://free-gift-wallet-login.example.org/secure/update,1
https://www.kaggle.com/learn/security,0
https://google.com@free-gift-wallet-login.example.org/session,1
https://paypal.com@secure-update-login-user.example.com.evil.bad/session,1
https://microsoft.com/questions/12345?ref=255,0
http://coursera.org/update?ref=5,0
https://hse-login-verify-account-5.limited-urgent-bank-secure-login.example.info/wallet/verify?payment=1,1
http://147.69.198.117/billing/confirm,1
https://www.tinkoff.ru/support,0
http://xn--gogle-33.example/unlock/limited,1
https://bank.com@wallet-payment-confirm.example.invalid/unlock/limited,1
http://pypi.org/docs,0
https://free-gift-wallet-login.example.org/login/verify,1
https://wikipedia.org/download,0
https://bank.com@bank-update.verify-account-login.example.net/bank/secure/urgent,1
https://tinyurl.com/login-secure-update-138,1
https://paypal.com@evil-login.bad/login/verify,1
http://python.org/api/reference,0
http://cloudflare.com/support?ref=31,0
http://matplotlib.org/?page=4&lang=ru,0
http://github.com/profile?page=11&lang=ru,0
https://rb.gy/verify-bank-account-29,1
https://www.openstreetmap.org/questions/12345,0
http://xn--gogle-50.example/account/verify?user=client,1
https://secure-update-login-user.example.com.evil.bad/free/login,1
http://xn--paypa1-60.example/unlock/limited,1
https://t.co/verify-bank-account-79,1
https://nalog.gov.ru/mail/u/0/?page=9&lang=ru,0
http://89.240.99.95/bank/secure/urgent,1
https://tinyurl.com/wallet-confirm-258,1
http://203.115.203.248/unlock/limited,1
http://pypi.org/api/reference,0
https://cutt.ly/verify-bank-account-208,1
http://xn--sberbnk-90.example/unlock/limited,1
http://bbc.com/docs,0
https://limited-urgent-bank-secure-login.example.info/bank/secure/urgent,1
https://test-phishing.local/secure/update,1
https://google.com@limited-urgent-bank-secure-login.example.info/free/login,1
https://cutt.ly/payment-urgent-61,1
http://193.73.149.110/login/verify,1
http://apple.com/,0
https://secure-update-login-user.example.com.evil.bad/session,1
https://t.co/login-secure-update-66,1
https://docs.python.org/mail/u/0/,0
https://microsoft.com/mail/u/0/?ref=121,0
https://docs.python.org/account/settings,0
http://gitlab.com/verify-email?ref=139,0
https://sberbank-login-verify-account-14.wallet-payment-confirm.example.invalid/signin/payment,1
http://sberbank.ru/learn/security,0
https://www.telegram.org/questions/12345,0
https://bank.com@bank-update.verify-account-login.example.net/login/verify,1
https://www.vk.com/search?q=phishing?ref=160,0
http://docs.python.org/verify-email?page=4&lang=ru,0
https://bbc.com/api/reference,0
https://www.openstreetmap.org/news?page=13&lang=ru,0
https://www.vk.com/profile,0
https://microsoft-login-verify-account-6.signin-confirm-payment.example.org/unlock/limited,1
https://www.github.com/support?page=2&lang=ru,0
http://95.41.72.235/billing/confirm,1
http://openstreetmap.org/questions/12345,0
https://www.medium.com/help,0
https://www.mozilla.org/api/reference?ref=219,0
https://paypal.com@signin-confirm-payment.example.org/secure/update,1
https://tinyurl.com/payment-urgent-215,1
https://www.microsoft.com/support,0
http://43.187.139.213/confirm,1
http://xn--sberbnk-69.example/login/verify,1
https://secure-update-login-user.example.com.evil.bad/wallet/verify?payment=1,1
https://hse.ru@free-gift-wallet-login.example.org/session,1
http://xn--sberbnk-70.example/account,1
https://tinyurl.com/payment-urgent-194,1
https://medium.com/password/reset?page=4&lang=ru,0
http://telegram.org/search?q=phishing,0
https://tinyurl.com/login-secure-update-5,1
http://xn--paypa1-91.example/unlock/limited,1
http://www.hse.ru/billing,0
https://gitlab.com/api/reference,0
https://hse-login-verify-account-2.limited-urgent-bank-secure-login.example.info/account,1
https://signin-confirm-payment.example.org/session,1
http://microsoft.com/update,0
https://www.pypi.org/billing,0
https://www.medium.com/password/reset?ref=27,0
http://xn--paypa1-35.example/account,1
http://xn--sberbnk-67.example/billing/confirm,1
https://www.pandas.pydata.org/profile,0
http://xn--gogle-38.example/account/verify?user=client,1
https://bbc.com/questions/12345?ref=207,0
https://hse.ru@attacker.bad/bank/secure/urgent,1
https://www.python.org/billing,0
https://hse.ru@signin-confirm-payment.example.org/billing/confirm,1
https://hse-login-verify-account-15.secure-login-example.bad/confirm,1
https://www.gosuslugi.ru/docs,0
http://mozilla.org/update?page=16&lang=ru,0
https://www.hse.ru/questions/12345,0
https://www.medium.com/privacy,0
http://xn--sberbnk-0.example/billing/confirm,1
https://google.com@bank-update.verify-account-login.example.net/confirm,1
http://xn--gogle-61.example/restore?email=user@example.com,1
http://69.236.130.118/secure/update,1
https://hse.ru@paypal.com.security-update-login.bad/bank/secure/urgent,1
http://telegram.org/login?ref=239,0
http://nalog.gov.ru/news,0
https://bank.com@secure-update-login-user.example.com.evil.bad/session,1
http://xn--paypa1-24.example/signin/payment,1
http://nalog.gov.ru/billing?ref=180,0
https://google.com/search?q=phishing,0
https://www.pypi.org/update,0
https://microsoft-login-verify-account-15.signin-confirm-payment.example.org/unlock/limited,1
http://gosuslugi.ru/docs?ref=114,0
http://coursera.org/profile,0
http://xn--gogle-50.example/confirm,1
https://flask.palletsprojects.com/profile?page=9&lang=ru,0
https://developer.chrome.com/learn/security,0
https://owasp.org/,0
https://bit.ly/payment-urgent-1,1
http://cloudflare.com/password/reset,0
https://tinyurl.com/payment-urgent-150,1
https://www.flask.palletsprojects.com/account/settings,0
http://xn--paypa1-68.example/bank/secure/urgent,1
https://t.co/payment-urgent-101,1
https://bank.com@wallet-payment-confirm.example.invalid/restore?email=user@example.com,1
https://secure-update-login-user.example.com.evil.bad/unlock/limited,1
https://hse-login-verify-account-12.bank-update.verify-account-login.example.net/signin/payment,1
https://apple.com/download,0
https://bit.ly/login-secure-update-180,1
http://developer.chrome.com/mail/u/0/,0
https://secure-login-example.bad/secure/update,1
https://tinyurl.com/wallet-confirm-38,1
https://pandas.pydata.org/billing?ref=56,0
